Date,Open,High,Low,Close,Adj Close,Volume
2009-07-07,57.20999908,57.79999924,54.29999924,55.96999741,41.80083084,4966525
2009-07-08,55.39999771,58.5399971,54,56.22999954,41.99501801,8986720
2009-07-09,55.95999908,56.79999924,53.20000076,54.45999908,40.67310333,5293700
2009-07-10,55.86999893,57,53.20000076,53.97999954,40.31460953,5077385
2009-07-13,53.00999832,53.89999771,50.86000061,52.40999985,39.14207458,3081015
2009-07-14,54,55.20000076,53.20000076,54.71999741,40.86728287,3326225
2009-07-15,55.00999832,58.09999847,54.59999847,57.72999954,43.11528015,3993105
2009-07-16,59,61.54999924,58.61000061,59.23999786,44.24301147,4601845
2009-07-17,60.95999908,63.59999847,60.20000076,63.20000076,47.20050812,6506045
2009-07-20,63.61999893,65.90999603,61.75,65.58999634,48.985466,5440890
2009-07-21,65.76000214,67.37000275,63.52000046,65.43000031,48.86597443,5398445
2009-07-22,65.97999573,68.09999847,63.95999908,64.90999603,48.47761536,4240880
2009-07-23,65.59999847,68.47999573,65.59999847,68.08000183,50.84510803,6176730
2009-07-24,69,75.33999634,68.08000183,74.69999695,55.78921127,11091400
2009-07-27,74.65000153,77.59999847,71.36000061,74.98999786,56.00580215,10410270
2009-07-28,76.97999573,84.87999725,76.01999664,82.83999634,61.86851883,21207535
2009-07-29,82,82.40000153,76.04000092,78.72999573,58.79898834,10647545
2009-07-30,77.72000122,80.58000183,77,79.08000183,59.06039429,4686715
2009-07-31,80,84.94000244,79.79999542,84.30999756,62.96637726,9928555
2009-08-03,83.97999573,86.75,83.40000153,86.25,69.3506546,7190545
2009-08-04,87,93.63999939,86.79999542,88.59999847,71.24021912,19503785
2009-08-05,89.41999817,91.19999695,87.41999817,89.88999939,72.27746582,12125755
2009-08-06,89,89.59999847,83,83.65999603,67.26813507,8342705
2009-08-07,82.19999695,84.76000214,80.04999542,82.90000153,66.65704346,13660330
2009-08-10,84.94999695,84.95999908,78.95999908,80.19000244,64.47801971,10312380
2009-08-11,80.19999695,86.79000092,79.12000275,85.65000153,68.86820984,15549140
2009-08-12,85.19999695,89.95999908,83,89.43000031,71.90759277,14399025
2009-08-13,91,95,89.19999695,94.66999817,76.12089539,14052455
2009-08-14,94.79999542,95.59999847,92.22000122,93.36000061,75.06756592,9285525
2009-08-17,91.59999847,92.27999878,86.58000183,87.12999725,70.05823517,6128155
2009-08-18,86.04999542,89.19999695,84.40999603,87.91999817,70.69345093,11364925
2009-08-19,88.5,88.5,85.16999817,85.91999817,69.08532715,5989070
2009-08-20,87.81999969,88.40000153,85.22000122,85.93000031,69.09336853,4130825
2009-08-21,86.59999847,87.23999786,84.62000275,86.51000214,69.5597229,6582000
2009-08-24,88.79999542,92,87.40000153,91.54999542,73.61220551,6028675
2009-08-25,91,98.72000122,90.79999542,98.04999542,78.83863068,13834590
2009-08-26,98.84999847,101,96.51999664,99.72999573,80.18946838,9031580
2009-08-27,98.40000153,99.19999695,96.69999695,97.19000244,78.1471405,5143210
2009-08-28,96.40000153,99,95.40000153,97.93000031,78.74214172,6389845
2009-08-31,96.59999847,99.19999695,95.31999969,97.87000275,78.69391632,7262770
2009-09-01,97.62000275,104.7299957,95.01999664,103.5699997,83.27708435,14938790
2009-09-02,102.0999985,105.3799973,100.5999985,103.6399994,83.33335876,9820695
2009-09-03,104.7999954,106.0999985,100.4000015,101.9599991,81.98254395,5360245
2009-09-04,86,103.3600006,86,101.6399994,81.72522736,7126635
2009-09-07,102.7999954,115.4000015,101.9000015,113.1500015,90.98003387,16206385
2009-09-08,114.0299988,114.9700012,109.4599991,112.5299988,90.48150635,13551550
2009-09-09,112.9400024,112.9400024,109.6800003,111.3899994,89.56487274,5438500
2009-09-10,112.5400009,115.5400009,111.4199982,112.7399979,90.65036774,9546040
2009-09-11,112.9799957,113.7399979,107.8199997,110.1900024,88.59999084,6214285
2009-09-14,109.6800003,113.1800003,107.8499985,112.3600006,90.34481812,7201020
2009-09-15,112.8899994,114.8799973,112.3600006,113.8499985,91.54286957,4192885
2009-09-16,114.9899979,121.5400009,113.9499969,120.9300003,97.23565674,12413490
2009-09-17,122,123.9799957,119.6399994,121.2299957,97.47687531,6832030
2009-09-18,120,121.3300018,118.1999969,119.7900009,96.31902313,4775000
2009-09-22,119.4000015,124.2699966,119.4000015,122.9000015,98.819664,7053285
2009-09-23,124,124,121.1500015,121.5599976,97.74221039,3601950
2009-09-24,120.1999969,122,119,120.5599976,96.93815613,4384055
2009-09-25,119.4000015,120.9400024,117.6200027,118.5699997,95.3380661,3263735
2009-09-29,120.4000015,120.7799988,117.0499954,118.159996,95.00839233,2190975
2009-09-30,118.0800018,119.3799973,116.6299973,118.2699966,95.09683228,3258520
2009-10-01,118.1999969,118.7999954,115.3700027,116.0199966,93.28768921,2504100
2009-10-05,114.7999954,115.7999954,111.6200027,112.2099991,90.22420502,2426225
2009-10-06,113.5999985,113.9000015,106.7600021,111.6699982,89.79001617,6270890
2009-10-07,112.9799957,114.7999954,110.7099991,111.5100021,89.66136169,3278880
2009-10-08,113.0199966,120,112,117.4799957,94.46163177,8117955
2009-10-09,118,119.4000015,108.7999954,109.659996,88.17383575,8455795
2009-10-12,108.9799957,111.3199997,108,110.0499954,88.48741913,5463530
2009-10-14,110.5999985,116.0800018,110.4000015,114.5299988,92.08963776,7944715
2009-10-15,116,117.4799957,113.2799988,114.5100021,92.07357025,4595565
2009-10-16,113.5999985,116.4000015,112.7699966,115.6999969,93.03039551,3601870
2009-10-20,116,118.1399994,114.0400009,115.75,93.07060242,4158135
2009-10-21,115,116,111,112.4400024,90.40914154,3306830
2009-10-22,110,111,106,108.3799973,87.14463043,4406915
2009-10-23,110,110.7600021,105.0499954,105.8799973,85.13446808,5775565
2009-10-26,106.2999954,110.659996,103.9000015,107.8700027,86.73456573,11586755
2009-10-27,106.0199966,112.5599976,106.0199966,109.5499954,88.08538818,12720620
2009-10-28,109.7999954,114.1399994,108.5999985,112.4199982,90.39305878,9185950
2009-10-29,110.1999969,111.9700012,106.7999954,111,89.25128174,7652645
2009-10-30,112.1999969,115,110.5999985,113,90.85942078,6073380
2009-11-03,112.4000015,115.9400024,109.4599991,110.3700027,88.74472809,4249340
2009-11-04,111.5299988,114.5400009,109,113.8899994,91.5750351,8407345
2009-11-05,114.9799957,115.7399979,111.3300018,115.1299973,92.57208252,4294375
2009-11-06,116.7999954,117.6500015,113.1699982,113.909996,91.59111023,5693475
2009-11-09,114.8399963,116.4000015,113.0400009,116.1299973,93.37614441,3768815
2009-11-10,116.9300003,121.2699966,115.7299957,118.75,95.48280334,8591520
2009-11-11,119.7999954,126.1699982,118.7999954,124.3099976,99.95339203,8412940
2009-11-12,125.0499954,127.0699997,120.4000015,123.7799988,99.52724457,6624050
2009-11-13,123.7999954,125.1800003,122.6200027,123.9000015,99.62373352,3121680
2009-11-16,126,127.9499969,125.0100021,126.7799988,101.9394379,2957770
2009-11-17,127,128.3999939,123.2200012,125.2999954,100.7494278,4974505
2009-11-18,125,129.8600006,124.6999969,129.2400055,103.91745,4346755
2009-11-19,129.8000031,131.2700043,126.5199966,127.2200012,102.2932281,3775760
2009-11-20,125.5999985,129.3999939,125.2200012,128.4799957,103.3063583,3231545
2009-11-23,129.3800049,130.3800049,128.2099915,129.1499939,103.8450699,2440440
2009-11-24,130.4799957,132.6000061,129.3800049,129.9100037,104.4561768,4173840
2009-11-25,130.5,131.3999939,128.2400055,128.7400055,103.5154266,2456395
2009-11-26,128.8000031,130.1399994,122.1999969,126.9700012,102.0922241,6413235
2009-11-27,126,127.4000015,122.1999969,125.9000015,101.2318726,4112370
2009-11-30,126.8499985,133.1000061,126.4000015,132.1799927,106.281395,5633880
2009-12-01,133.1999969,141.6000061,133,140.1499939,112.6898041,6413995
2009-12-02,142.9799957,147.8899994,141.6000061,145.9499969,117.3533859,8343845
2009-12-03,147,147,140.25,141.0800018,113.4375839,6215130
2009-12-04,140,143.9799957,139.2200012,141.9299927,114.1210327,4076565
2009-12-07,143.1999969,144.7899933,140.0200043,140.8099976,113.2204742,3498820
2009-12-08,141.5399933,145,140.3000031,144.7200012,116.3643875,4476930
2009-12-09,144,145.7099915,143.1100006,143.9100037,115.7130966,3315840
2009-12-10,144,144.6799927,142.25,142.5800018,114.6436768,2403790
2009-12-11,142.8000031,145.1600037,141.3999939,142.1900024,114.3300934,2949060
2009-12-14,146,146,140.2099915,142.0899963,114.2496872,2130740
2009-12-15,143,144,137,137.5699921,110.6153107,3340165
2009-12-16,137.9599915,142.5599976,137.3300018,141.8099976,114.0245438,5136545
2009-12-17,141.8000031,143.25,140.6999969,142.0599976,114.2255783,3015550
2009-12-18,142.3999939,147.6600037,142.3000031,146.5500031,117.8358078,5853330
2009-12-21,146.3999939,149.6000061,144.8300018,145.2599945,116.7985687,3448855
2009-12-22,146.1999969,147.3600006,144.2200012,145.1600037,116.7181625,1869975
2009-12-23,146,149.9199982,145.2200012,149.3800049,120.1113129,3327970
2009-12-24,150.9799957,157.7700043,149.3999939,155.9900055,125.4262085,8027305
2009-12-29,154.3999939,158.5500031,152,157.2599945,126.4473495,4356175
2009-12-30,157.8000031,159.3999939,156.2400055,157.5599976,126.6885986,4303350
2009-12-31,158.0200043,159.9599915,156.6000061,158.5200043,127.4605026,4126635
2010-01-04,158.1999969,166.0500031,157.6000061,165.4799957,133.0567932,6644850
2010-01-05,167,168.3999939,161.6199951,162.1900024,130.4114075,5803015
2010-01-06,163.9799957,164.6000061,161.0099945,162.4199982,130.5963287,3497165
2010-01-07,162.9700012,163.8000031,156.0399933,156.9499969,126.1981201,5165270
2010-01-08,157.3999939,160.9799957,156.8199921,157.8300018,126.9056931,3661545
2010-01-11,159.8000031,159.8000031,156.6399994,157.6699982,126.7770386,2277045
2010-01-12,157.8000031,159.2099915,156.1799927,157.0200043,126.2543869,2305340
2010-01-13,155.9799957,158.6499939,152,157.0099945,126.2463379,3809350
2010-01-14,158.2799988,158.9700012,156.0200043,156.4799957,125.8201981,1913170
2010-01-15,157.6000061,160.5699921,155.0599976,159.3399963,128.1198273,3982295
2010-01-18,158.8000031,162.5800018,157.0699921,161.6600037,129.98526,3943840
2010-01-19,162.5099945,163.6000061,160.1999969,160.6699982,129.1892242,1922690
2010-01-20,162.6000061,162.6000061,159.8600006,160.6399994,129.1651001,2089275
2010-01-21,159.8000031,160.5800018,155.5699921,156.2099915,125.6030884,1453775
2010-01-22,154.1999969,157.2700043,151,155.7099915,125.2010651,2155305
2010-01-25,154.3999939,156.6000061,151.8000031,153.6399994,123.536644,1886275
2010-01-27,151.8800049,153.3999939,142,143.1999969,115.1421967,3926345
2010-01-28,145,146.9799957,141.2299957,143.0500031,115.0215836,2858875
2010-01-29,142,144,134.5,138.8699951,111.6605988,4706505
2010-02-01,139.8800049,144.6000061,135.8000031,143.8099976,115.6326752,6627875
2010-02-02,145.6000061,147.2400055,141,141.5899963,113.8476563,4517070
2010-02-03,142.0200043,145.3999939,141.3000031,144.3399963,116.0588379,2727930
2010-02-04,143.6000061,143.6000061,137.2400055,138.0399933,110.9932251,2643645
2010-02-05,136,136.6999969,130,134.6100006,108.2352829,3883535
2010-02-08,136.3999939,137.4400024,129.0200043,134.7200012,108.3237228,3765490
2010-02-09,135.7799988,137.3999939,132.8000031,135.2599945,108.7579269,2672255
2010-02-10,136.6000061,137.3999939,133.5200043,133.9700012,107.7206726,2457855
2010-02-11,134.1999969,138.3800049,134.0200043,137.5500031,110.5992279,2327085
2010-02-15,138,140.3999939,136,136.4799957,109.7388763,2647485
2010-02-16,137.6000061,141.5599976,137.6000061,140.6000061,113.0516434,2410065
2010-02-17,143,144.3800049,141.6999969,142.2799988,114.4024582,2463585
2010-02-18,143.1999969,143.7700043,140.7899933,141.9599915,114.1451492,1750510
2010-02-19,140.8000031,141.7899933,137.4199982,139.5800018,112.2314835,2096570
2010-02-22,140.3999939,142.8600006,139,140.9900055,113.3652267,2288425
2010-02-23,139,142.8000031,139,139.8199921,112.4244537,2970615
2010-02-24,138.3999939,139.6999969,135.6199951,137.4299927,110.502739,2349365
2010-02-25,137,137.1999969,132.8000031,133.7400055,107.5357437,2340665
2010-02-26,133.7400055,143.7400055,133.1999969,142.2099915,114.3461685,7552160
2010-03-02,145.8000031,161.6000061,145.1999969,159.4199982,128.1841278,15046625
2010-03-03,161,162.8000031,159.1799927,161.5,129.8565979,8864490
2010-03-04,161.4199982,165.6999969,159.6399994,162.3300018,130.5239868,8618620
2010-03-05,163,163.3399963,158.6600037,159.0599976,127.8946838,23945130
2010-03-08,162.3999939,163.0200043,158.4199982,159.3500061,128.1278687,3891695
2010-03-09,153,157.9799957,150,154.1799927,123.9708405,219027700
2010-03-10,156,158.5,155.0099945,155.6900024,125.1849823,5790680
2010-03-11,156.3999939,156.4799957,153.3999939,154.1799927,123.9708405,2489465
2010-03-12,154.3999939,155.8800049,152,152.3000031,122.4592056,2347165
2010-03-15,157.1999969,157.1999969,151.6000061,153.6900024,123.5768585,3366325
2010-03-16,154,157.6600037,153.6000061,157.2899933,126.4714813,3496610
2010-03-17,158,159.1600037,155.6000061,155.9900055,125.4262085,3403010
2010-03-18,156.3999939,157.1900024,154.8300018,156.0299988,125.4583588,2128960
2010-03-19,156.5599976,157.3399963,155.2700043,156.7400055,126.0292358,1897920
2010-03-22,154.9799957,156.5,151.6100006,152,122.2179794,2108015
2010-03-23,152.3999939,154.1900024,147.2099915,147.8099976,118.8489304,5264140
2010-03-25,146.8000031,147.6000061,142.8999939,145.0500031,116.6297302,4816445
2010-03-26,145.8000031,151.4499969,145.6000061,149.9299927,120.5535583,6117340
2010-03-29,150.7400055,152,147.0299988,147.9299927,118.9454346,4207225
2010-03-30,149.1999969,151.9499969,148.3999939,151.2599945,121.6229858,4189805
2010-03-31,152,153.3399963,150.3999939,151.1399994,121.5264969,3082955
2010-04-01,151,156,151,155.1799927,124.77491,3071005
2010-04-05,157.9799957,157.9799957,153.6199951,156.1699982,125.5709381,2677230
2010-04-06,156.6000061,156.9799957,153.6199951,154.8600006,124.5176163,2160840
2010-04-07,154.8000031,159.2700043,154.8000031,158.6100006,127.5328369,3406955
2010-04-08,158.4799957,158.6000061,154.2200012,154.7899933,124.461319,2117080
2010-04-09,155.8000031,162.9400024,155.8000031,161.7700043,130.0737,5763615
2010-04-12,162.1999969,162.1999969,156,156.5299988,125.8603821,3467320
2010-04-13,155,157,152.2099915,154.9299927,124.5738983,8530165
2010-04-15,156.6000061,159.5200043,154.4400024,155.1399994,124.7427521,3339625
2010-04-16,156,157.8000031,154.3999939,156.9299927,126.1820221,4550230
2010-04-19,154.6199951,155.8800049,152.6999969,155.0899963,124.7025375,2626510
2010-04-20,155.2400055,159.7799988,155.1000061,158.3999939,127.3639984,3806365
2010-04-21,159.9400024,162.3999939,158.6100006,161.8300018,130.1219482,3680895
2010-04-22,160.7200012,170.8000031,160.6399994,167.2299957,134.4638824,10872855
2010-04-23,169,169.8999939,165.5299988,168.9199982,135.8227692,5169710
2010-04-26,169.9599915,172.1600037,169,170.1499939,136.8117676,2975010
2010-04-27,169.8000031,170.9799957,168.6799927,169.3699951,136.1846008,3395325
2010-04-28,166,168.7299957,163.8199921,164.2899933,132.0999451,3580275
2010-04-29,166,169.8800049,164.4199982,168.5699921,135.5413513,3874900
2010-04-30,169.3999939,175.5800018,169.3999939,174.5699921,140.3657227,6671770
2010-05-03,174.3000031,176.4400024,169.6000061,171.1100006,137.5836639,4369115
2010-05-04,173,173.8600006,167.8000031,168.4400024,135.4368134,4155290
2010-05-05,166,168.4199982,163.3099976,167.1300049,134.3834839,3797900
2010-05-06,166.3999939,166.8699951,161.6300049,162.9199982,130.9983826,4780715
2010-05-07,160.1999969,160.4900055,151.3099976,152.5,122.620018,4911715
2010-05-10,156,163.3999939,154.3999939,162.75,130.8616791,3855120
2010-05-11,164,164.1999969,158.9400024,159.8999939,128.5700836,4375785
2010-05-12,160.1999969,162.2799988,158.2400055,160.5500031,129.0927429,3412735
2010-05-13,162.1999969,167.1000061,162.1999969,166.2200012,133.6517944,4908245
2010-05-14,165.9199982,166.3000031,162.2200012,163.1499939,131.1833038,2489450
2010-05-17,161.6000061,162,155.2799988,157.7899933,126.8735199,3515175
2010-05-18,159,159,153.2400055,154.3099976,124.0753555,4137540
2010-05-19,152.7799988,153,141.3300018,142.8999939,114.9009857,7356150
2010-05-20,144,146.3999939,139.2200012,142.4199982,114.5150299,7051420
2010-05-21,137.9599915,142.9599915,135.0200043,142.0599976,114.2255783,7639740
2010-05-24,143,147.9900055,140.3199921,141.3199921,113.6305466,4762310
2010-05-25,139.9599915,139.9599915,134,134.7400055,108.3398056,5648225
2010-05-26,136.8399963,142.6799927,135.8199921,141.8500061,114.0567093,6135310
2010-05-27,142.3199921,149.9799957,140.8099976,148.5800018,119.4680634,7387410
2010-05-28,150,154.8000031,148.7200012,149.6000061,120.2882309,8147925
2010-05-31,150.8399963,152.8800049,148.2599945,150.9299927,121.3576126,4775275
2010-06-01,149,151.6999969,144.4199982,145.1300049,116.6940536,5210025
2010-06-02,145.8000031,149.5899963,145.2400055,148.9100037,119.7334366,6606000
2010-06-03,150.1999969,154.3600006,150.1999969,153.4599915,123.3919067,5058825
2010-06-04,152,155,151.1100006,154.3999939,124.1477432,4038255
2010-06-07,152,152,146.8500061,147.8399963,118.8730545,4044610
2010-06-08,147.6999969,151.1999969,146.2299957,147.2299957,118.3825684,5555170
2010-06-09,147,148.9400024,144.6799927,145.6199951,117.0880432,8874015
2010-06-10,146.8000031,152.5599976,146,151.8899994,122.1295471,6272500
2010-06-11,154,154.5299988,151.6199951,153.0099945,123.0300827,5769580
2010-06-14,154.1999969,154.6000061,151,152.0500031,122.258194,3251245
2010-06-15,152.1999969,153.8399963,149.9299927,152.0099945,122.2260132,3073940
2010-06-16,154,157.6000061,153.3899994,155.6399994,125.1447983,5131060
2010-06-17,155.8000031,160.7599945,155.6000061,160,128.6504974,4982960
2010-06-18,160,162.1600037,158.6000061,159.8899994,128.5620575,4852295
2010-06-21,162,164.3999939,161.1699982,161.6600037,129.98526,3072070
2010-06-22,161,161.6000061,158.4599915,159.6100006,128.3369141,3263960
2010-06-23,159.6000061,161.3800049,157.4499969,158.1399994,127.1549606,4186600
2010-06-24,159,159.5399933,156.4400024,156.9900055,126.2302704,2768940
2010-06-25,156,157.8699951,153.2299957,153.8899994,123.7376633,3790400
2010-06-28,155,158.2799988,153,157.5,126.6403198,2406410
2010-06-29,157,157.3999939,153.0599976,153.6999969,123.5848923,2445145
2010-06-30,152,156.2799988,151.8399963,155.6699982,125.1688995,3226765
2010-07-01,154.7200012,154.8000031,152.0800018,152.5899963,122.6923599,3270740
2010-07-02,152.9900055,155.1799927,152.6300049,153.3999939,123.3436584,2697365
2010-07-05,152.8000031,155.9599915,152.2400055,153,123.0220184,2263470
2010-07-06,152.9599915,154.3600006,152,153.5899963,123.4964447,2219045
2010-07-07,153.3199921,153.7899933,149.7099915,150.1799927,120.7545776,3045005
2010-07-08,152.8000031,153.1799927,150.9299927,151.2099915,121.5827637,1898905
2010-07-09,152.2200012,154.5800018,151.6799927,154.1199951,123.9225998,3070400
2010-07-12,155,158.4199982,154.8999939,157.6900024,126.7931061,3736685
2010-07-13,158.3999939,160.9900055,157.3399963,160.5800018,129.1168671,2984175
2010-07-14,161,162.8999939,158.8600006,159.7599945,128.4575195,2298565
2010-07-15,160,162.4799957,158.3300018,162.0200043,130.2747192,3345685
2010-07-16,162.5800018,166.6000061,161.6000061,166.3199921,133.732193,4001755
2010-07-19,164.8000031,166.7899933,164.3999939,165.0899963,132.7431946,1877565
2010-07-20,165.8000031,166.5800018,161.7799988,162.5,130.660675,1772470
2010-07-21,163.0399933,165.1000061,163.0399933,164.1900024,132.0195465,2164980
2010-07-22,163.6199951,168,163.2599945,167.1199951,134.3754578,2838665
2010-07-23,168.3999939,169.3800049,166.5099945,167.4900055,134.6729584,2903795
2010-07-26,167.8800049,168.1000061,163.2799988,163.7299957,131.6496582,1689180
2010-07-27,162,169.6999969,162,168.9100037,135.8147278,3992790
2010-07-28,169.0299988,171.2599945,168.8000031,170.3899994,137.0047302,2743130
2010-07-29,170.6199951,173.8000031,169.1000061,173.1399994,139.2159119,3253010
2010-07-30,171.9799957,172.2200012,168.6600037,169.2299957,136.0720215,2307240
2010-08-02,171,172.6300049,168.5200043,169.5200043,136.3052216,2192475
2010-08-03,170.6000061,170.8000031,167.9199982,168.3800049,135.3885651,1745740
2010-08-04,168.9299927,169.3000031,167,168.6300049,135.5895996,1462305
2010-08-05,168.6300049,173.1100006,168.6100006,172.1699982,138.4360046,2803750
2010-08-06,171,180.1799927,171,178.8699951,143.8232117,7748610
2010-08-09,179,184.1600037,178.8000031,183.7899933,147.7792053,5225430
2010-08-10,181.8600006,193.4599915,164.0500031,191.4599915,167.6272888,26035530
2010-08-11,193.7599945,204.7099915,192.8000031,201.3300018,176.268692,18812315
2010-08-12,199.8000031,206.3600006,198.0800018,204.8000031,179.3067627,8503400
2010-08-13,204,205.5399933,201.7599945,203.3999939,178.0810089,5178500
2010-08-16,201.8000031,204.5500031,198.5599976,200.3099976,175.3756561,2402255
2010-08-17,201.3999939,203.6300049,199.6600037,201.1000061,176.0673218,3350350
2010-08-18,199.6000061,211,199.6000061,209.5200043,183.4392242,7138565
2010-08-19,209.3399963,209.7299957,206.4799957,208.0200043,182.1259308,3066870
2010-08-20,207,207.5399933,202.6000061,203,177.7308197,3523430
2010-08-23,204.8000031,205,201.1799927,202.9199982,177.6607819,2071560
2010-08-24,202.8999939,203.9499969,201.3999939,202.0299988,176.8815613,1759275
2010-08-25,201.1999969,202.7599945,196.6999969,198.3600006,173.6683807,3478190
2010-08-26,198.6499939,203.6000061,197,199.5299988,174.6927643,4831910
2010-08-27,200,202.3999939,197.5,198.1399994,173.4757843,2281835
2010-08-30,199.1999969,202,196.1600037,198.2899933,173.6071014,2162230
2010-08-31,197.1999969,202.3999939,196.5699921,201.4900055,176.4087982,4759935
2010-09-01,203,203.9199982,200.3999939,201.7099915,176.6013641,2604125
2010-09-02,203.6399994,206.5,202.8199921,203.4100037,178.0897827,2929995
2010-09-03,204.3999939,204.8199921,202.0099945,202.5099945,177.3017883,1240550
2010-09-06,203.3099976,207.8000031,203.3099976,206.9499969,181.1891174,2148295
2010-09-07,206,212.1399994,206,207.6100006,181.7669678,2043460
2010-09-08,206.6000061,208.6100006,205.1999969,206.3600006,180.6725616,25309650
2010-09-09,207.7400055,208.5399933,201.7200012,203.1000061,177.8183594,1872430
2010-09-13,204.6499939,206.7799988,203.4199982,205.2799988,179.727005,2399750
2010-09-14,205.6000061,213.5,204.8699951,210.8899994,184.6386871,6277430
2010-09-15,213,215.4400024,203.8000031,204.8600006,179.3592682,5077530
2010-09-16,205.0200043,208.1600037,204,205.7599945,180.1472473,2197450
2010-09-17,207,209.5,206,207.1300049,181.3467255,1802720
2010-09-20,209,211.8600006,207.5399933,211.2400055,184.9450989,2724455
2010-09-21,212.9799957,216.3999939,210.1600037,215.4799957,188.6573029,4709925
2010-09-22,216.3999939,217.8600006,212.1199951,214.1300049,187.4753571,2718860
2010-09-23,213.8000031,216,212.6000061,214.4400024,187.7467804,1630350
2010-09-24,214.1600037,215.3199921,212.5,214.0699921,187.422821,1337990
2010-09-27,215,218.3399963,214.1600037,216.7400055,189.7604675,2776100
2010-09-28,214.6000061,217.8000031,213.4499969,215.9100037,189.0337982,1349415
2010-09-29,216.6399994,221.9700012,216,221.3300018,193.779129,3464125
2010-09-30,222,222.1999969,217.2200012,219.4599915,192.1418915,1876220
2010-10-01,220,231.1499939,220,223.7700043,195.91539,5503295
2010-10-04,224.0200043,229.4799957,224,227.9199982,199.5488129,2576425
2010-10-05,228,229,225.8500061,226.8699951,198.6295166,1464865
2010-10-06,228.9799957,230.3300018,226.3999939,227.4100037,199.1022949,2373715
2010-10-07,228,229.6000061,223.2400055,225.2700043,197.228653,1120210
2010-10-08,226.6000061,227.9400024,218.3999939,220.9799957,193.4726868,1501790
2010-10-11,223,230.2799988,222.8000031,229.9400024,201.3173676,2852735
2010-10-12,231,233,229.1799927,231.3399963,202.5430908,3265415
2010-10-13,232.3999939,236.1000061,230.0800018,235.2599945,205.9751282,2569250
2010-10-14,236.3999939,238.9599915,234.7700043,236.6100006,207.157074,2510970
2010-10-15,237.1999969,237.7899933,230.1000061,231.3099976,202.5168152,1477545
2010-10-18,231.8800049,235.3699951,226.2700043,233.8500061,204.7406464,1843020
2010-10-19,235.3999939,236.9900055,232.8000031,234.0800018,204.9420166,1717775
2010-10-20,233,235,230,231.1100006,202.3417206,1241165
2010-10-21,232,235.6000061,232,233.2899933,204.2503662,1161090
2010-10-22,234,234.8999939,229.1999969,230.4599915,201.7726288,764965
2010-10-25,231.6000061,237.6699982,231.6000061,236.9199982,207.4284821,1405555
2010-10-26,236.9499969,239.3999939,235.6799927,238.3600006,208.6892395,1781380
2010-10-27,238.1999969,240.1999969,236.5099945,238.8500061,209.1182709,965610
2010-10-28,240,241.3199921,237,238.1000061,208.4616241,1090765
2010-10-29,237.6000061,238.9499969,228.3000031,231.8899994,203.0246277,1495390
2010-11-01,235.1999969,236.5800018,232.8000031,234.0699921,204.9332428,376245
2010-11-02,235.8800049,235.8800049,228.8099976,230.7799988,202.0527954,3162905
2010-11-03,232.8000031,238.3999939,232.6999969,237.0599976,207.5510864,1194450
2010-11-04,238.0500031,248,235.6600037,246.6199951,215.921051,3312370
2010-11-08,250,255.5800018,248.6000061,253.6000061,222.032196,1842655
2010-11-09,254.5,258.9400024,252.3999939,254.1100006,222.4786987,3202955
2010-11-10,270,270,259.3599854,260.4299927,228.0119934,7156735
2010-11-11,263,264.730011,253,255.3000031,223.5205688,3079240
2010-11-12,253.6000061,258.2200012,248.0399933,249.1100006,218.1010895,2702100
2010-11-15,250,251.5800018,245.0200043,250.4599915,219.2830353,1904910
2010-11-16,252,253,237.8000031,241.3099976,211.2720184,2432670
2010-11-18,242.4499969,247.5800018,235.3999939,246.1799927,215.5358276,3686760
2010-11-19,247.3999939,248.9900055,235.6300049,238.0099945,208.382782,2685265
2010-11-22,240.5099945,246.5399933,238.3999939,245.5899963,215.0192566,2588620
2010-11-23,243.3999939,245.8000031,236.1999969,242.7299957,212.5152588,2803510
2010-11-24,243.1999969,251.9700012,241.4100037,243.5,213.1894226,2663695
2010-11-25,246.3800049,249.9799957,240.0099945,241.2599945,211.2282562,1638245
2010-11-26,242.4599915,243.5599976,227.5399933,233.3000031,204.2591095,4552620
2010-11-29,233.1999969,238.6799927,229,237.1999969,207.6736298,1971580
2010-11-30,236.5800018,248.8899994,232.8000031,247.4199982,216.62146,4148720
2010-12-01,246.0399933,260.6000061,245.3999939,257.6300049,225.5605316,4961760
2010-12-02,259.1000061,265.7399902,259.1000061,264.0700073,231.1989136,5032230
2010-12-03,263,269.2000122,260.4400024,262.9700012,230.2358093,3754240
2010-12-06,264.6000061,276.2799988,264.3999939,271.7000122,237.8791199,5305220
2010-12-07,270.7999878,270.7999878,262.5599976,266.3800049,233.2213745,3020130
2010-12-08,266,269.2200012,259.2000122,267.0400085,233.7991943,3544810
2010-12-09,267.9400024,268,251.4499969,254.4599915,222.7851257,3244135
2010-12-10,253.8800049,253.8800049,242.5699921,249.6199951,218.5476074,3482705
2010-12-13,251.6000061,258.5700073,250.6000061,255.1699982,223.4067688,2504960
2010-12-14,256.7600098,262.3899841,253.7099915,260.7600098,228.3009338,2456280
2010-12-15,259.3099976,267.0499878,258,264.0400085,231.1726532,3175830
2010-12-16,263.2000122,273.7600098,258.3999939,269.5899963,236.0317383,3864330
2010-12-20,266.7999878,271.9400024,264.6000061,268.8399963,235.3751526,2734125
2010-12-21,269.6900024,272.730011,266.8299866,269.9100037,236.3119507,1958960
